trial_id,frame_index,interval_s,suspected_dropped
0,0,0.03339058333403955,True
0,1,0.0167327083327109,False
0,2,0.01652970833310974,False
0,3,0.016717833334041643,False
0,4,0.01669779166513763,False
0,5,0.016592458334343974,False
0,6,0.01670570833266538,False
0,7,0.016661791667502257,False
0,8,0.016564833333177376,False
0,9,0.01677199999903678,False
0,10,0.01667762500073877,False
0,11,0.01667720833393105,False
0,12,0.016702499999155407,False
0,13,0.01657783333394036,False
0,14,0.01661529166631226,False
0,15,0.016647916667352547,False
0,16,0.016638166665870813,False
0,17,0.01671320833338541,False
0,18,0.016789625000456,False
0,19,0.016658874999848194,False
0,20,0.016687833332980517,False
0,21,0.016911166667341604,False
0,22,0.016419791665612138,False
0,23,0.016659958333548275,False
0,24,0.01674812500095868,False
0,25,0.01670695833308855,False
0,26,0.0163801250000688,False
0,27,0.0166997916658147,False
0,28,0.016730916666347184,False
0,29,0.016753166666603647,False
0,30,0.01669716666765453,False
0,31,0.016685708333170624,False
0,32,0.016595708333625225,False
0,33,0.016577041666096193,False
0,34,0.016660625000440632,False
0,35,0.016779249999672174,False
0,36,0.01664616666676011,False
0,37,0.01659095833383617,False
0,38,0.016690333332007867,False
0,39,0.016648875000100816,False
0,40,0.01669154166665976,False
0,41,0.016666000001350767,False
0,42,0.01664991666621063,False
0,43,0.016643916665998404,False
0,44,0.016731875000914442,False
0,45,0.016781416667072335,False
0,46,0.016669333332174574,False
0,47,0.016488625000420143,False
0,48,0.016698583332981798,False
0,49,0.01662399999986519,False
0,50,0.01667204166733427,False
0,51,0.01690858333313372,False
0,52,0.016396125000028405,False
0,53,0.016691124999852036,False
0,54,0.016677916666594683,False
0,55,0.016665208333506598,False
0,56,0.016666625000652857,False
0,57,0.016646666666929377,False
0,58,0.016669791666572564,False
0,59,0.01668124999923748,False
0,60,0.01665254166618979,False
0,61,0.01667341666689026,False
0,62,0.01669979166763369,False
0,63,0.016771249998782878,False
0,64,0.0169433333339839,False
0,65,0.016728541666452657,False
0,66,0.016573583332501585,False
0,67,0.01635720833473897,False
0,68,0.016618458332231967,False
0,69,0.0166463333334832,False
0,70,0.016687708333847695,False
0,71,0.01664429166703485,False
0,72,0.016618208332147333,False
0,73,0.016695791668098536,False
0,74,0.016695041666025645,False
0,75,0.021152958333914285,False
0,76,0.015753416666484554,False
0,77,0.013631833333420218,False
0,78,0.016117958331960835,False
0,79,0.016608375000942033,False
0,80,0.016695000000254367,False
0,81,0.016647208332869923,False
0,82,0.016676499999448424,False
0,83,0.01672054166738235,False
0,84,0.016756916666054167,False
0,85,0.016492541666593752,False
